text,tokens,ner_tags
"Mr. Rohan Sharma, a Male citizen residing in Aljahdurg, whose date of birth is 24-04-2001, has an email address indianindian528@teamhgs.com and phone number +9181475 36123.","['Mr.', 'Rohan', 'Sharma', ',', 'a', 'Male', 'citizen', 'residing', 'in', 'Aljahdurg', ',', 'whose', 'date', 'of', 'birth', 'is', '24-04-2001', ',', 'has', 'an', 'email', 'address', 'indianindian528@teamhgs.com', 'and', 'phone', 'number', '+9181475', '36123', '.']","['O', 'B-NAME', 'I-NAME', 'O', 'O', 'B-GENDER', 'O', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DOB', 'O', 'O', 'O', 'O', 'O', 'B-EMAIL', 'O', 'O', 'O', 'B-PHONE', 'I-PHONE', 'O']"
"Pramod Paswan, an Indian national born on 13/04/2005, uses barjrajshivani659@beyoung.in for communication and his bank account 9912529346984 is linked with his atm card number 55210025293469844 and voter id number INJ9009115.","['Pramod', 'Paswan', ',', 'an', 'Indian', 'national', 'born', 'on', '13/04/2005', ',', 'uses', 'barjrajshivani659@beyoung.in', 'for', 'communication', 'and', 'his', 'bank', 'account', '9912529346984', 'is', 'linked', 'with', 'his', 'atm', 'card', 'number', '55210025293469844', 'and', 'voter', 'id', 'number', 'INJ9009115', '.']","['B-NAME', 'I-NAME', 'O', 'O', 'B-NATIONALITY', 'O', 'O', 'O', 'B-DOB', 'O', 'O', 'B-EMAIL', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDNUMBER', 'O', 'O', 'O', 'O', 'B-VOTER', 'O']"
"Ajit, a male resident of Mumbai, uses the IP address 237.251.179.151 and has a bank account 5233731980359 linked to IFSC code AXIS0045370, and his phone number is +91 70219 81935.","['Ajit', ',', 'a', 'male', 'resident', 'of', 'Mumbai', ',', 'uses', 'the', 'IP', 'address', '237.251.179.151', 'and', 'has', 'a', 'bank', 'account', '5233731980359', 'linked', 'to', 'IFSC', 'code', 'AXIS0045370', ',', 'and', 'his', 'phone', 'number', 'is', '+91', '70219', '81935']","['B-NAME', 'O', 'O', 'B-GENDER', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'B-IP', 'O', 'I-IP', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'I-ACCOUNTNUMBER', 'O', 'O', 'B-BANKIFSC', 'O', 'I-BANKIFSC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PHONE', 'I-PHONE', 'I-PHONE']"
"The passport application of Ms. Rekha Kumari, resident of Alla Abba Habab, bearing passport number S89 49336, voter id number PKL8101031 and aadhar number 577773289504, is currently under process.","['The', 'passport', 'application', 'of', 'Ms.', 'Rekha', 'Kumari', ',', 'resident', 'of', 'Alla', 'Abba', 'Habab', ',', 'bearing', 'passport', 'number', 'S89', '49336', ',', 'voter', 'id', 'number', 'PKL8101031', 'and', 'aadhar', 'number', '577773289504', ',', 'is', 'currently', 'under', 'process', '.']","['O', 'O', 'O', 'O', 'O', 'B-NAME', 'I-NAME', 'O', 'O', 'O', 'B-CITY', 'I-CITY', 'I-CITY', 'O', 'O', 'O', 'O', 'B-PASSPORT', 'I-PASSPORT', 'O', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'B-AADHAR', 'O', 'O', 'O', 'O', 'O', 'O']"
"The Allagadda resident, holder of passport K8497372 and voter ID JJC6687344, accessed online banking with account 51931990052835 and IFSC code AXIS0076705 from IP address 141.138.135.96.","['The', 'Allagadda', 'resident,', 'holder', 'of', 'passport', 'K8497372', 'and', 'voter', 'ID', 'JJC6687344', ',', 'accessed', 'online', 'banking', 'with', 'account', '51931990052835', 'and', 'IFSC', 'code', 'AXIS0076705', 'from', 'IP', 'address', '141.138.135.96', '.']","['O', 'B-CITY', 'O', 'O', 'O', 'O', 'B-PASSPORT', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'O', 'B-BANKIFSC', 'O', 'O', 'O', 'B-IP', 'O']"
"The passport holder, Rahul, with voter ID PSA9849235, has an Aadhar number 906183547242 and uses ATM card 50812658498123502 with CVV 785.","['The', 'passport', 'holder', ',', 'Rahul', ',', 'with', 'voter', 'ID', 'PSA9849235', ',', 'has', 'an', 'Aadhar', 'number', '906183547242', 'and', 'uses', 'ATM', 'card', '50812658498123502', 'with', 'CVV', '785']","['O', 'O', 'O', 'O', 'B-NAME', 'O', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'O', 'O', 'B-AADHAR', 'O', 'O', 'O', 'O', 'B-CARDNUMBER', 'O', 'O', 'B-CVV']"
"The passport holder, Mr. Ankit Sharma, whose aadhar number is 277247620408, has a bank IFSC code YESB0313921 and uses the driving license KL60 20199715811.","['The', 'passport', 'holder', ',', 'Mr.', 'Ankit', 'Sharma', ',', 'whose', 'aadhar', 'number', 'is', '277247620408', ',', 'has', 'a', 'bank', 'IFSC', 'code', 'YESB0313921', 'and', 'uses', 'the', 'driving', 'license', 'KL60', '20199715811', '.']","['O', 'O', 'O', 'O', 'O', 'B-NAME', 'I-NAME', 'O', 'O', 'O', 'O', 'O', 'B-AADHAR', 'O', 'O', 'O', 'O', 'O', 'O', 'B-BANKIFSC', 'O', 'O', 'O', 'O', 'O', 'B-LICENSE', 'I-LICENSE', 'O']"
"Monu, an Indian national residing in Allahdurg, possesses a bank account number 44097676959 linked to IDIB0924560 IFSC code, and his email address is mf641@laundryheap.co.uk.","['Monu', ',', 'an', 'Indian', 'national', 'residing', 'in', 'Allahdurg', ',', 'possesses', 'a', 'bank', 'account', 'number', '44097676959', 'linked', 'to', 'IDIB0924560', 'IFSC', 'code', ',', 'and', 'his', 'email', 'address', 'is', 'mf641@laundryheap.co.uk']","['B-NAME', 'O', 'O', 'B-NATIONALITY', 'I-NATIONALITY', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'B-BANKIFSC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EMAIL']"
"Ramesh, a male resident of Allahdurug, holds a PAN FDPHQ6556I and uses indianindian230@gimatex.co.in; his bank account is 40881077522 with a CVV of 955.","['Ramesh', ',', 'a', 'male', 'resident', 'of', 'Allahdurug', ',', 'holds', 'a', 'PAN', 'FDPHQ6556I', 'and', 'uses', 'indianindian230@gimatex.co.in', ';', 'his', 'bank', 'account', 'is', '40881077522', 'with', 'a', 'CVV', 'of', '955', '.']","['B-NAME', 'O', 'O', 'B-GENDER', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'B-PAN', 'O', 'O', 'B-EMAIL', 'O', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'O', 'O', 'B-CVV', 'O']"
"Sawan Gupta, a male Indian national born on 04-12-1960, holds passport K84 19072, has Aadhar number 637816215616, and uses bank account 38891041817 with IFSC code IDIB0091289 and ATM card 43280888910418176.","['Sawan', 'Gupta', ',', 'a', 'male', 'Indian', 'national', 'born', 'on', '04-12-1960', ',', 'holds', 'passport', 'K84', '19072', ',', 'has', 'Aadhar', 'number', '637816215616', ',', 'and', 'uses', 'bank', 'account', '38891041817', 'with', 'IFSC', 'code', 'IDIB0091289', 'and', 'ATM', 'card', '43280888910418176', '.']","['B-NAME', 'I-NAME', 'O', 'O', 'B-GENDER', 'B-NATIONALITY', 'I-NATIONALITY', 'O', 'O', 'B-DOB', 'O', 'O', 'O', 'B-PASSPORT', 'I-PASSPORT', 'O', 'O', 'O', 'O', 'B-AADHAR', 'O', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'O', 'B-BANKIFSC', 'O', 'O', 'O', 'B-CARDNUMBER', 'O']"
"Mr. munna lal, whose email is mf536@codekaroyaaro.com, has an Aadhar number 213884895819, Voter id number ZVI5523979, and Passport number F4963365, and his ATM card number is 50812634333319613 and his ip address is 186.120.36.63.","['Mr.', 'munna', 'lal', ',', 'whose', 'email', 'is', 'mf536@codekaroyaaro.com', ',', 'has', 'an', 'Aadhar', 'number', '213884895819', ',', 'Voter', 'id', 'number', 'ZVI5523979', ',', 'and', 'Passport', 'number', 'F4963365', ',', 'and', 'his', 'ATM', 'card', 'number', 'is', '50812634333319613', 'and', 'his', 'ip', 'address', 'is', '186.120.36.63', '.']","['O', 'B-NAME', 'I-NAME', 'O', 'O', 'O', 'O', 'B-EMAIL', 'O', 'O', 'O', 'O', 'O', 'B-AADHAR', 'O', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'O', 'B-PASSPORT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDNUMBER', 'O', 'O', 'O', 'O', 'O', 'B-IP', 'O']"
"The Indian citizen, Rajesh Kumar, born on 07/02/1983, uses the phone number +91 83392 99768, has PAN PCDWZ3646I and bank IFSC code YESB0473633, and his IP address is 119.184.100.57.","['The', 'Indian', 'citizen', ',', 'Rajesh', 'Kumar', ',', 'born', 'on', '07/02/1983', ',', 'uses', 'the', 'phone', 'number', '+91', '83392', '99768', ',', 'has', 'PAN', 'PCDWZ3646I', 'and', 'bank', 'IFSC', 'code', 'YESB0473633', ',', 'and', 'his', 'IP', 'address', 'is', '119.184.100.57']","['O', 'B-NATIONALITY', 'O', 'O', 'B-NAME', 'I-NAME', 'O', 'O', 'O', 'B-DOB', 'O', 'O', 'O', 'O', 'O', 'B-PHONE', 'I-PHONE', 'I-PHONE', 'O', 'O', 'O', 'B-PAN', 'O', 'O', 'O', 'O', 'B-BANKIFSC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IP']"
"The passport holder, possessing passport number W80 48099, whose bank account 9304448596930 is linked with HDFC0244059 IFSC code, resides in an area with IP address 255.203.220.7 and holds an Aadhar card with number 313830828841.","['The', 'passport', 'holder', ',', 'possessing', 'passport', 'number', 'W80', '48099', ',', 'whose', 'bank', 'account', '9304448596930', 'is', 'linked', 'with', 'HDFC0244059', 'IFSC', 'code', ',', 'resides', 'in', 'an', 'area', 'with', 'IP', 'address', '255.203.220.7', 'and', 'holds', 'an', 'Aadhar', 'card', 'with', 'number', '313830828841', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PASSPORT', 'I-PASSPORT', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'O', 'B-BANKIFSC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AADHAR', 'O']"
"A male, Avdhesh, holding passport number C79 60164, has an email address indianindian28@gmail.com and his PAN number is QIELF6228J.","['A', 'male', ',', 'Avdhesh', ',', 'holding', 'passport', 'number', 'C79', '60164', ',', 'has', 'an', 'email', 'address', 'indianindian28@gmail.com', 'and', 'his', 'PAN', 'number', 'is', 'QIELF6228J', '.']","['O', 'B-GENDER', 'O', 'B-NAME', 'O', 'O', 'O', 'O', 'B-PASSPORT', 'I-PASSPORT', 'O', 'O', 'O', 'O', 'O', 'B-EMAIL', 'O', 'O', 'O', 'O', 'O', 'B-PAN', 'O']"
"The Indian national, Mr. Rohan, residing in Alleppi, holds passport number J65 64115, and his bank account linked to ATM card number 53915067844191462 uses IFSC code KARB0239974.","['The', 'Indian', 'national,', 'Mr.', 'Rohan,', 'residing', 'in', 'Alleppi,', 'holds', 'passport', 'number', 'J65', '64115,', 'and', 'his', 'bank', 'account', 'linked', 'to', 'ATM', 'card', 'number', '53915067844191462', 'uses', 'IFSC', 'code', 'KARB0239974']","['O', 'B-NATIONALITY', 'I-NATIONALITY', 'O', 'B-NAME', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'B-PASSPORT', 'I-PASSPORT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDNUMBER', 'O', 'O', 'O', 'B-BANKIFSC']"
"The passport application of Ms. Priya Sharma, a resident of Allinagaram, with email address indianindian653@gmail.com, includes Aadhar number 115108526539 and PAN MDAVT7735W.","['The', 'passport', 'application', 'of', 'Ms.', 'Priya', 'Sharma', ',', 'a', 'resident', 'of', 'Allinagaram', ',', 'with', 'email', 'address', 'indianindian653@gmail.com', ',', 'includes', 'Aadhar', 'number', '115108526539', 'and', 'PAN', 'MDAVT7735W']","['O', 'O', 'O', 'O', 'O', 'B-NAME', 'I-NAME', 'O', 'O', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'B-EMAIL', 'O', 'O', 'O', 'O', 'B-AADHAR', 'O', 'O', 'B-PAN']"
"Mr. Rohan Sharma, an Indian national residing in Bangalore, holds voter ID LGY8428689 and uses ATM card 40327677777911105 linked to HDFC0095122.","['Mr.', 'Rohan', 'Sharma', ',', 'an', 'Indian', 'national', 'residing', 'in', 'Bangalore', ',', 'holds', 'voter', 'ID', 'LGY8428689', 'and', 'uses', 'ATM', 'card', '40327677777911105', 'linked', 'to', 'HDFC0095122', '.']","['O', 'B-NAME', 'I-NAME', 'O', 'O', 'B-NATIONALITY', 'I-NATIONALITY', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'O', 'B-CARDNUMBER', 'O', 'O', 'B-BANKIFSC', 'O']"
"The Allur resident, whose bank account number is 42448853191091 and IFSC code is HDFC0717869, has a CVV of 933 and can be contacted at 8693199378.","['The', 'Allur', 'resident', ',', 'whose', 'bank', 'account', 'number', 'is', '42448853191091', 'and', 'IFSC', 'code', 'is', 'HDFC0717869', ',', 'has', 'a', 'CVV', 'of', '933', 'and', 'can', 'be', 'contacted', 'at', '8693199378']","['O', 'B-CITY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'O', 'O', 'B-BANKIFSC', 'O', 'O', 'O', 'O', 'O', 'B-CVV', 'O', 'O', 'O', 'O', 'O', 'B-PHONE']"
"The Mumbai resident, Mr. Rohan Sharma, whose date of birth is 26-12-2022 and aadhar number is 803011399493, has a driving license number MN36 20062688503 and his ATM card number is 50812622425208224 with IP address 97.45.210.214.","['The', 'Mumbai', 'resident', ',', 'Mr.', 'Rohan', 'Sharma', ',', 'whose', 'date', 'of', 'birth', 'is', '26-12-2022', 'and', 'aadhar', 'number', 'is', '803011399493', ',', 'has', 'a', 'driving', 'license', 'number', 'MN36', '20062688503', 'and', 'his', 'ATM', 'card', 'number', 'is', '50812622425208224', 'with', 'IP', 'address', '97.45.210.214', '.']","['O', 'B-CITY', 'O', 'O', 'O', 'B-NAME', 'I-NAME', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DOB', 'O', 'O', 'O', 'O', 'B-AADHAR', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LICENSE', 'I-LICENSE', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDNUMBER', 'O', 'O', 'O', 'B-IP', 'O']"
"Harprasad Sahu, a male Indian national born on 08-06-2013, possesses voter ID XBA9611634 and his ATM card has a CVV of 702, and his internet activity is often traced to IP address 126.23.142.101.","['Harprasad', 'Sahu', ',', 'a', 'male', 'Indian', 'national', 'born', 'on', '08-06-2013', ',', 'possesses', 'voter', 'ID', 'XBA9611634', 'and', 'his', 'ATM', 'card', 'has', 'a', 'CVV', 'of', '702', ',', 'and', 'his', 'internet', 'activity', 'is', 'often', 'traced', 'to', 'IP', 'address', '126.23.142.101', '.']","['B-NAME', 'I-NAME', 'O', 'O', 'B-GENDER', 'B-NATIONALITY', 'I-NATIONALITY', 'O', 'O', 'B-DOB', 'O', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CVV', 'O', 'B-CVV', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-IP', 'O']"
"Vikas Kumar, born on 07/08/2012 in Almaipet, holds passport K50 30408, driving license AS41 20018866108, and his bank account 1951808257943 uses IFSC code AXIS0826065.","['Vikas', 'Kumar', ',', 'born', 'on', '07/08/2012', 'in', 'Almaipet', ',', 'holds', 'passport', 'K50', '30408', ',', 'driving', 'license', 'AS41', '20018866108', ',', 'and', 'his', 'bank', 'account', '1951808257943', 'uses', 'IFSC', 'code', 'AXIS0826065', '.']","['B-NAME', 'I-NAME', 'O', 'O', 'O', 'B-DOB', 'O', 'B-CITY', 'O', 'O', 'O', 'B-PASSPORT', 'I-PASSPORT', 'O', 'O', 'O', 'B-LICENSE', 'I-LICENSE', 'O', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'O', 'B-BANKIFSC', 'O']"
"The passport application for Ms. Shivani Barjraj, whose voter ID is LCY1830866, includes her driving license GJ-6720135704438 and bank account number 548292673317.","['The', 'passport', 'application', 'for', 'Ms.', 'Shivani', 'Barjraj', ',', 'whose', 'voter', 'ID', 'is', 'LCY1830866', ',', 'includes', 'her', 'driving', 'license', 'GJ-6720135704438', 'and', 'bank', 'account', 'number', '548292673317', '.']","['O', 'O', 'O', 'O', 'O', 'B-NAME', 'I-NAME', 'O', 'O', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'O', 'O', 'B-LICENSE', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O']"
"Rajesh Singh, a male Indian national residing in Almati, has an Aadhar number 863969141999, a PAN number TMOMT8115J, and passport A5394237, and his bank account number is 828470294560.","['Rajesh', 'Singh', ',', 'a', 'male', 'Indian', 'national', 'residing', 'in', 'Almati', ',', 'has', 'an', 'Aadhar', 'number', '863969141999', ',', 'a', 'PAN', 'number', 'TMOMT8115J', ',', 'and', 'passport', 'A5394237', ',', 'and', 'his', 'bank', 'account', 'number', 'is', '828470294560', '.']","['B-NAME', 'I-NAME', 'O', 'O', 'B-GENDER', 'B-NATIONALITY', 'I-NATIONALITY', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'O', 'B-AADHAR', 'O', 'O', 'O', 'O', 'B-PAN', 'O', 'O', 'O', 'B-PASSPORT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O']"
"The passport application of Ms. Priya Sharma, a female Indian national, with passport number H2364316, requires her bank account number 9368450056267 for verification and her email mf563@gns-india.com for updates.","['The', 'passport', 'application', 'of', 'Ms.', 'Priya', 'Sharma', ',', 'a', 'female', 'Indian', 'national', ',', 'with', 'passport', 'number', 'H2364316', ',', 'requires', 'her', 'bank', 'account', 'number', '9368450056267', 'for', 'verification', 'and', 'her', 'email', 'mf563@gns-india.com', 'for', 'updates', '.']","['O', 'O', 'O', 'O', 'B-GENDER', 'B-NAME', 'I-NAME', 'O', 'O', 'B-GENDER', 'B-NATIONALITY', 'O', 'O', 'O', 'O', 'O', 'B-PASSPORT', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'O', 'O', 'O', 'B-EMAIL', 'O', 'O', 'O']"
"Mr. Manjeet, an Indian national, with email indianindian820@aqualiteindia.com, has a bank account 879298337089 linked to YESB0371766 and his voter ID is GHT4710343.","['Mr.', 'Manjeet', ',', 'an', 'Indian', 'national', ',', 'with', 'email', 'indianindian820@aqualiteindia.com', ',', 'has', 'a', 'bank', 'account', '879298337089', 'linked', 'to', 'YESB0371766', 'and', 'his', 'voter', 'ID', 'is', 'GHT4710343', '.']","['O', 'B-NAME', 'O', 'O', 'B-NATIONALITY', 'O', 'O', 'O', 'O', 'B-EMAIL', 'O', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'B-BANKIFSC', 'O', 'O', 'O', 'O', 'O', 'B-VOTER', 'O']"
"Jaipal, an Indian male residing in Almora, holds voter ID ZUW4350502, possesses a driving license number TR-5020117137790, and his bank account 8656686223070 is linked to his ATM card ending in 30704 with CVV 867.","['Jaipal', ',', 'an', 'Indian', 'male', 'residing', 'in', 'Almora', ',', 'holds', 'voter', 'ID', 'ZUW4350502', ',', 'possesses', 'a', 'driving', 'license', 'number', 'TR-5020117137790', ',', 'and', 'his', 'bank', 'account', '8656686223070', 'is', 'linked', 'to', 'his', 'ATM', 'card', 'ending', 'in', '30704', 'with', 'CVV', '867']","['B-NAME', 'O', 'O', 'B-NATIONALITY', 'B-GENDER', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LICENSE', 'O', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDNUMBER', 'O', 'O', 'B-CVV']"
"Jalil Ansari, a male Indian national, uses the email address indianindian350@bombayshirts.com, has a driving license number AS-7420238094551, and his bank account is linked to ATM card number 40327693745735021 with IFSC code HDFC0935290, his IP address is 141.85.26.85.","['Jalil', 'Ansari', ',', 'a', 'male', 'Indian', 'national', ',', 'uses', 'the', 'email', 'address', 'indianindian350@bombayshirts.com', ',', 'has', 'a', 'driving', 'license', 'number', 'AS-7420238094551', ',', 'and', 'his', 'bank', 'account', 'is', 'linked', 'to', 'ATM', 'card', 'number', '40327693745735021', 'with', 'IFSC', 'code', 'HDFC0935290', ',', 'his', 'IP', 'address', 'is', '141.85.26.85', '.']","['B-NAME', 'I-NAME', 'O', 'O', 'B-GENDER', 'B-NATIONALITY', 'I-NATIONALITY', 'O', 'O', 'O', 'O', 'O', 'B-EMAIL', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LICENSE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDNUMBER', 'O', 'O', 'O', 'B-BANKIFSC', 'O', 'O', 'O', 'O', 'O', 'B-IP', 'O']"
"Mr. Rohan Sharma, a Male residing in Alniawas, holds a passport number H9847588, possesses voter ID MJJ5485282 and uses ATM card 40001611343025630 with CVV 373.","['Mr.', 'Rohan', 'Sharma', ',', 'a', 'Male', 'residing', 'in', 'Alniawas', ',', 'holds', 'a', 'passport', 'number', 'H9847588', ',', 'possesses', 'voter', 'ID', 'MJJ5485282', 'and', 'uses', 'ATM', 'card', '40001611343025630', 'with', 'CVV', '373', '.']","['O', 'B-NAME', 'I-NAME', 'O', 'O', 'B-GENDER', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'O', 'B-PASSPORT', 'O', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'O', 'B-CARDNUMBER', 'O', 'O', 'B-CVV', 'O']"
"Indian national Rajesh Kumar, whose PAN is SOCZX7408F and bank account number is 18106408357 with IDIB0796060 IFSC code, uses ATM card 43280881064083573 and frequently connects from IP address 27.192.160.175.","['Indian', 'national', 'Rajesh', 'Kumar', ',', 'whose', 'PAN', 'is', 'SOCZX7408F', 'and', 'bank', 'account', 'number', 'is', '18106408357', 'with', 'IDIB0796060', 'IFSC', 'code', ',', 'uses', 'ATM', 'card', '43280881064083573', 'and', 'frequently', 'connects', 'from', 'IP', 'address', '27.192.160.175', '.']","['B-NATIONALITY', 'I-NATIONALITY', 'B-NAME', 'I-NAME', 'O', 'O', 'O', 'O', 'B-PAN', 'O', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'B-BANKIFSC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDNUMBER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IP', 'O']"
"Alolda resident, Monu Kumar, a male Indian national born on 21/05/2018, has an email address barjrajshivani596@mangalkeshav.com and phone number +91 92219 10110.","['Alolda', 'resident,', 'Monu', 'Kumar,', 'a', 'male', 'Indian', 'national', 'born', 'on', '21/05/2018,', 'has', 'an', 'email', 'address', 'barjrajshivani596@mangalkeshav.com', 'and', 'phone', 'number', '+91', '92219', '10110']","['B-CITY', 'O', 'B-NAME', 'I-NAME', 'O', 'B-GENDER', 'B-NATIONALITY', 'I-NATIONALITY', 'O', 'O', 'B-DOB', 'O', 'O', 'O', 'O', 'B-EMAIL', 'O', 'O', 'O', 'B-PHONE', 'I-PHONE', 'I-PHONE']"
"Indian national Shankar Kumar, male, holds voter ID OHU7458415, bank account 22416020932 with IFSC IDIB0722488, and his ATM card number is 43280824160209320.","['Indian', 'national', 'Shankar', 'Kumar', ',', 'male', ',', 'holds', 'voter', 'ID', 'OHU7458415', ',', 'bank', 'account', '22416020932', 'with', 'IFSC', 'IDIB0722488', ',', 'and', 'his', 'ATM', 'card', 'number', 'is', '43280824160209320', '.']","['B-NATIONALITY', 'I-NATIONALITY', 'B-NAME', 'I-NAME', 'O', 'B-GENDER', 'O', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'B-BANKIFSC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDNUMBER', 'O']"
"The passport application of Mr. Rajesh Kumar, a male applicant born on 29/05/1965 residing in Alonung, includes his aadhar number 226815179135, pan number OXCNW9081H, and bank account number 17669076795 with IFSC code SBIN0801424.","['The', 'passport', 'application', 'of', 'Mr.', 'Rajesh', 'Kumar', ',', 'a', 'male', 'applicant', 'born', 'on', '29/05/1965', 'residing', 'in', 'Alonung', ',', 'includes', 'his', 'aadhar', 'number', '226815179135', ',', 'pan', 'number', 'OXCNW9081H', ',', 'and', 'bank', 'account', 'number', '17669076795', 'with', 'IFSC', 'code', 'SBIN0801424', '.']","['O', 'O', 'O', 'O', 'O', 'B-NAME', 'I-NAME', 'O', 'O', 'B-GENDER', 'O', 'O', 'O', 'B-DOB', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'O', 'B-AADHAR', 'O', 'O', 'O', 'B-PAN', 'O', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'O', 'B-BANKIFSC', 'O']"
